PENJUALAN_2021;PENJUALAN_2020;RATIO_BEBAN-PENJUALAN_2021;RATIO_BEBAN-PENJUALAN_2020;SUMBER_LABA_UTAMA_2021;SUMBER_LABA_UTAMA_2020;LABA_RUGI_2021;LABA_RUGI_2020;LIABILITAS_2021;LIABILITAS_2020;ASET_2021;ASET_2020;KAS_2021;KAS_2020;Performa
93471919;84674612;0,904651449;0,166428659;Bidang usaha;Bidang usaha;60058226,19;5310403,917;61287296;96344933;128566047;137130666;29286206;38762172;buruk
91566836;55207692;0,91856293;0,187368026;Bidang Usaha;Bidang Usaha;50255726,62;485797,9771;21665792;21684738;147095053;145390211;22324749;31021749;buruk
70861377;68173045;0,937992121;0,199316394;Bidang Usaha;Bidang Lain ;49254805,49;38572414,06;68232328;66313411;157822736;151554571;4926688;13883622;buruk
63884589;60763064;0,420752874;0,08949361;Bidang Usaha;Bidang Usaha;19372733,89;-8055890,327;89359063;43210279;121245198;153443153;28242070;36074878;buruk
69598480;55322167;0,156554476;0,035640409;Bidang Usaha;Bidang Usaha;37587931,8;38416057,67;30198496;46848841;137666075;143121369;17161943;25850451;buruk
90014146;73594613;0,693695869;0,163188998;Bidang usaha;Bidang Lainnya;32593852;36525793,06;83815431;76936922;132734775;125031250;22439539;29479756;buruk
59543166;57138790;0,571937028;0,136311675;Bidang usaha;Bidang usaha;7486818,073;-532933,4668;72567620;84034148;147997463;125970957;21665071;31390783;buruk
83664767;73348263;0,68364964;0,16308176;Bidang Usaha;Bidang Usaha;6188327,716;-19083363,02;62100215;69603338;158254921;139357419;27518147;35707442;buruk
85870463;57897015;0,772026887;0,203645967;Bidang usaha;Bidang usaha;39437597,57;-3532381,341;25717764;95912922;123398552;150961999;14953511;20393497;buruk
87878031;73150444;0,791020594;0,223588669;Bidang Usaha;Bidang Usaha;58333234,51;39864651,03;65495340;45460068;150868399;126337427;11375157;21021479;buruk
93902259;59391920;0,32014066;0,098380886;Bidang Usaha;Bidang Usaha;26106765,42;24397789;32380942;83558573;142515038;126474715;23132394;31332163;buruk
68264706;53801880;0,528074408;0,164071598;Bidang Usaha;Bidang Usaha;37059093,27;-11411053,55;32680981;25899512;148332440;140647933;10610082;19751450;buruk
66146344;50023311;0,482362086;0,150071685;Bidang Usaha;Bidang Usaha;24465657,31;15700841,6;81886822;94974898;130860523;126651984;15337697;20722481;buruk
85349567;67185565;0,451337487;0,145172287;Bidang Usaha;Bidang Usaha;37984837,7;13746486,12;45582054;40180609;132680842;137825849;30918609;37911004;buruk
82808892;81441572;0,414037259;0,133857933;Bidang usaha;Bidang Lainnya;28163436,12;4203242,651;22107648;83112924;150855951;153874706;2149018;11970882;buruk
80935739;54598474;0,723680424;0,237311;Bidang usaha;Bidang usaha;28472151,34;7169222,464;76880812;32135256;158131286;129103206;3134516;12856509;buruk
75865105;58489606;0,796383257;0,269760038;Bidang Usaha;Bidang Usaha;39860051,36;21302285,68;85145983;88358877;143108444;132659951;22239814;30090290;buruk
99347856;65268990;0,45184205;0,153221578;Bidang usaha;Bidang usaha;15864548,42;8416728,61;77213638;70938697;139528239;132379822;4436582;11322031;buruk
76016981;63746550;0,869386771;0,299692231;Bidang usaha;Bidang usaha;48254578,19;22013562,63;40065774;69028951;137068396;153980800;15160229;22940992;buruk
85896700;51864118;0,670342398;0,239641817;Bidang Usaha;Bidang Usaha;3489946,846;17434465,43;52976562;55996860;128643619;157579498;28688034;37555136;buruk
86752021;76192328;0,284628903;0,105007814;Bidang Usaha;Bidang Usaha;11367841,09;12891986,08;43002978;22441925;121378592;126031884;4837463;13257283;buruk
88719094;70622469;0,919618144;0,340354126;Bidang Usaha;Bidang Usaha;25400908,97;30038232,52;55242342;44447756;124187226;122222986;14718689;23430524;buruk
57142371;51806585;0,302565305;0,115672393;Bidang Usaha;Bidang Usaha;10356486,9;-10492138,93;21914523;61479729;139400668;148718596;15129157;24699066;buruk
78769513;70724817;0,54838316;0,216665754;Bidang Lainnya;Bidang Lainnya;51535828,6;21810460,38;52508242;64280215;145018168;154629227;8772637;17818103;buruk
97977054;69835008;0,245514527;0,099919053;Bidang usaha;Bidang usaha;53959905,01;27460513,32;56731990;95781297;130431808;145570780;23360540;29294781;buruk
66153339;59133111;0,276768498;0,113785331;Bidang Usaha;Bidang Usaha;37791373,89;8532623,627;68191792;40546842;141368181;120357117;29078603;34435534;buruk
63093126;62166964;0,831967106;0,342705142;Bidang Usaha;Bidang Usaha;1295197,154;26422865,69;52503265;95938379;132176976;131388439;14323812;22869591;buruk
91213413;81332405;0,67026256;0,277248021;Bidang usaha;Bidang usaha;57946075,02;40651107,25;82441305;32903764;130537247;128563878;23466744;28626113;buruk
88876202;52700951;0,032667004;0,01423578;Bidang Usaha;Bidang Usaha;30648212,63;3347918,668;93264146;95806886;154545512;123482518;26808915;35256628;buruk
67682482;60791191;0,899861728;0,398969685;Bidang usaha;Bidang usaha;9668600,897;1335525,553;27250147;84536925;152783856;156522327;19844932;25333495;buruk
80607634;76444214;0,120401014;0,054757498;Bidang usaha;Bidang Lainnya;28567031,04;30625820,39;76950195;79278021;125391544;153583011;29592934;38171299;buruk
89056050;76683990;0,835075784;0,401313975;Bidang Usaha;Bidang Usaha;46474389,48;13097201,59;48936042;34542336;147655247;139196580;5127051;12657630;buruk
92729952;68787138;0,616627862;0,302820508;Bidang usaha;Bidang usaha;8686819,359;40872801,04;26245539;94342416;151253394;158052161;8950720;14481844;buruk
94270566;74313727;0,551091947;0,273979982;Bidang Usaha;Bidang Usaha;15806529,15;28820673,53;25438855;84364319;122830741;156481056;13108233;22724375;buruk
82633299;53547411;0,569137354;0,297502093;Bidang Usaha;Bidang Usaha;11883466,92;17896113,22;74020077;85998783;124220358;139929088;4279458;14275467;buruk
98531527;69757131;0,732379382;0,386793672;Bidang usaha;Bidang usaha;57306703,03;-4210352,276;28717594;42197777;141950993;144370034;2452329;10627800;buruk
79727851;69263619;0,910098401;0,48202337;Bidang Usaha;Bidang Usaha;44827974,71;8249597,039;38226292;44776629;152268395;143774226;6790426;14260873;buruk
82848512;65794324;0,943183256;0,577459723;Bidang Usaha;Bidang Usaha;30202219,17;-7211617,023;82380729;61267410;139742424;136469006;19420450;26551894;buruk
95519228;64282432;0,198052489;0,121711939;Bidang Usaha;Bidang Usaha;2193681,51;25459414,1;42018041;65640107;136868541;141382851;15833844;23592425;buruk
91271178;80040155;0,423142787;0,265967869;Bidang Usaha;Bidang Usaha;42742788,55;47554587,65;55640798;29264658;155218355;152375533;17706250;25004505;buruk
93770141;83988036;0,511894987;0,329274908;Bidang usaha;Bidang usaha;29031473,95;31388659,13;40740515;67415410;127390555;153138467;30168913;35736756;buruk
92870660;74924987;0,995524711;0,644735379;Bidang Usaha;Bidang Usaha;13330880,51;49011743;86539647;83074581;149221943;145880268;4691790;14332907;buruk
96172227;58491900;0,547267181;0,366092344;Bidang Usaha;Bidang Usaha;59287533,97;14583802,3;96287412;45834209;128562624;128592753;31080253;38731914;buruk
84514511;54563999;0,897916327;0,624797558;Bidang Usaha;Bidang Usaha;24432992,7;32772336,95;21436408;71799089;131506949;140348824;17495311;24879660;buruk
76514693;50648761;0,454821792;0,32734805;Bidang usaha;Bidang Lainnya;6435461,31;30229438,94;28357012;33005339;130416367;121877990;3852586;11833675;buruk
53957671;51492985;0,29140966;0,213167481;Bidang Lainnya;Bidang Lainnya;6705022,35;-9743694,684;25393648;90699502;154282902;123577329;4669549;13645752;buruk
88751005;53886604;0,753797206;0,554460919;Bidang Usaha;Bidang Usaha;46524615,11;7295964,922;33772730;33006508;151257914;134493240;31140103;39180861;buruk
55525586;50828296;0,965526041;0,71158784;Bidang Lainnya;Bidang Usaha;3353836,866;22185442,18;39857808;59263789;139049996;149173741;9702487;15640184;buruk
91176053;84608948;0,876049284;0,668622432;Bidang Lainnya;Bidang Usaha;40035873,71;26151443,52;56405735;49683011;124873838;158770324;4726738;12586591;buruk
80749447;78825434;0,240512859;0,239190959;Bidang usaha;Bidang usaha;468079,8005;51555578,26;87010196;98966579;143055786;121017015;26956780;35228520;buruk
82678842;66383438;0,444343922;0,632664833;Bidang Usaha;Bidang Usaha;57359586,19;9560903,831;21432413;99780050;127084576;132670595;31793692;38427245;buruk
88088549;69197531;0,793908907;0,90632226;Bidang Usaha;Bidang Usaha;27607678,4;-10174850,56;66971082;90557842;136404498;122918079;24677445;30047304;buruk
92340708;52811393;0,281335733;0,990872008;Bidang Usaha;Bidang Usaha;1672348,355;14409932,37;75937578;90359833;157178140;124347883;26301292;32412866;buruk
67575599;50993372;0,739132797;0,613021802;Bidang Usaha;Bidang Usaha;19647256,17;9904794,403;44823692;90169188;143316274;126390202;25570274;32748349;buruk
97591156;77632097;0,727407816;0,81178869;Bidang usaha;Bidang usaha;27729626,23;1857425,457;28985061;86608672;128518688;123052461;3368903;10506660;buruk
77644216;59157289;0,7403893;0,949104752;Bidang usaha;Bidang usaha;34610943,06;14527065,85;55415840;93237439;148819659;132762125;29250849;37168987;buruk
78514155;67406580;0,794856797;0,743640553;Bidang Usaha;Bidang Usaha;51614418,39;18634088,41;40648026;89156234;142726788;129267069;3758805;12161617;buruk
89889816;54564693;0,793209984;0,8187769;Bidang Usaha;Bidang Usaha;31390628,45;35615,70249;89562227;87992489;139722099;129367092;13475316;23179193;buruk
85117492;66132990;0,517451442;0,507497303;Bidang usaha;Bidang Lainnya;52934706,8;-7900303,338;49346062;82624790;128100970;121732893;29017979;38297198;buruk
77642509;50879101;0,4791557;0,932773761;Bidang usaha;Bidang usaha;50876294,32;-4009634,309;85244266;88378006;123838049;130876488;28236196;36659548;buruk
77102655;69983867;0,269247222;0,37839869;Bidang Usaha;Bidang Usaha;39542587,57;-20967404,86;59477832;87241712;149735638;130160994;22191358;27971440;buruk
94374204;50948008;0,401357675;0,336304571;Bidang Usaha;Bidang Usaha;36947407,63;30334360,46;54108531;90244698;135533125;139043403;32182977;38150193;buruk
91883447;70949596;0,875474442;0,725404367;Bidang usaha;Bidang usaha;29596149,71;45505949,4;36176995;93394442;140872479;145761871;14708321;23810688;buruk
97372360;52837070;0,460210627;0,884941601;Bidang Usaha;Bidang Usaha;13851492,12;-985496,7066;82759776;97602430;131098852;153410777;11919203;19850966;buruk
98576325;75048359;0,64364368;0,557986645;Bidang Lainnya;Bidang Lainnya;37696454,43;-17043072,64;39169912;89392952;143781530;141607754;21992402;28397254;buruk
68032211;62064670;0,230005087;0,878110034;Bidang usaha;Bidang usaha;12609966,53;11287496,85;61487169;87107671;148102519;138604528;4348282;11050904;buruk
83494971;72765903;0,181074144;0,942804037;Bidang Usaha;Bidang Usaha;57607822,16;-1130344,51;49546283;81754950;124560443;130714536;32291452;37590027;buruk
99983817;82270491;0,19807369;0,287474516;Bidang usaha;Bidang usaha;54524290,92;1907111,648;52307921;95796898;131896342;156968359;16841361;22044458;buruk
59593974;55503698;0,4691076;0,376305235;Bidang Usaha;Bidang Usaha;619019,2057;6034353,415;91412037;87042500;133044685;143304381;14224312;23171051;buruk
73853657;56319778;0,823417636;0,783811381;Bidang usaha;Bidang usaha;48033199,73;20379962,89;91842674;93799579;154115326;158404629;9411549;16389268;buruk
98907526;54795197;0,04336635;0,624449109;Bidang usaha;Bidang Lainnya;68713066,43;14934238,84;64567301;92777290;157151078;157487387;23763873;31451965;buruk
93081503;61957177;0,991068181;0,934206578;Bidang Usaha;Bidang Usaha;13528306,5;23222813,04;59653695;88886338;130618758;151189039;25567066;33369720;buruk
93931429;55168173;0,399652032;0,914146342;Bidang Usaha;Bidang Usaha;13561138,12;18196076,48;38951833;70769743;138143704;120904426;11252486;20137973;buruk
80944772;79412968;0,011643232;0,103970631;Bidang Usaha;Bidang Usaha;24348713,61;40027014,87;27241888;75187583;155099179;129355002;18714249;27579816;buruk
86882185;54339299;0,564048045;0,875729632;Bidang Lainnya;Bidang Lainnya;44150891,8;19694081,56;57948029;87746161;152542127;151156672;16643898;25995597;buruk
71948197;56294105;0,074111916;0,921270783;Bidang Lainnya;Bidang Usaha;23375355,62;-2497361,158;29712202;89493089;130134557;154751310;17743371;25616578;buruk
89647891;88095066;0,363328205;0,634671691;Bidang Usaha;Bidang Usaha;21964705,43;-18508209,09;42029945;91267237;141726853;159805627;24731192;31770512;buruk
97035816;74561597;0,078289029;0,850680466;Bidang Usaha;Bidang Usaha;41974769,02;49183199,85;65664826;85923539;158579229;153498661;9256913;14920047;buruk
75463022;52069892;0,420438059;0,81773357;Bidang usaha;Bidang usaha;48255618,95;-11261996,7;92326852;75329966;142285938;135006061;9860781;16929318;buruk
74595286;56324272;0,149281009;0,619117801;Bidang Usaha;Bidang Usaha;4891158,047;24100916,11;99775186;71896162;150842231;131780381;8194944;14272654;buruk
77766438;53261399;0,276974582;0,297669512;Bidang Usaha;Bidang Usaha;15498331,55;13733049,06;91816525;71786657;138698984;131649834;5713619;11853118;buruk
93657539;59751223;0,573165915;0,810961474;Bidang Lainnya;Bidang Lainnya;62659965,59;21437981,98;26200124;78332593;122294707;147080886;29701559;37806439;buruk
84316918;80191568;0,738017447;0,644014793;Bidang Lainnya;Bidang Lainnya;56641945,83;22848925,26;89458169;77622686;137864853;146008617;9574378;15512979;buruk
75927877;67785682;0,060821519;0,716531163;Bidang Usaha;Bidang Usaha;39953217,92;27905387,79;65742099;79908595;128751646;151322885;6468001;13746172;buruk
72693584;54121261;0,759561627;0,995308138;Bidang usaha;Bidang usaha;27070443;13121133,08;54066579;76391928;154043052;144999412;9810087;16586218;buruk
66613296;61759294;0,551005414;0,527771315;Bidang Usaha;Bidang Usaha;19981055,49;26941639,25;49068855;82984309;140337083;157910896;23683911;33198611;buruk
97896936;56275514;0,478204244;0,895355684;Bidang Usaha;Bidang Usaha;19209848,88;-11346193,26;61267145;63444901;151850308;121991551;21606685;26629317;buruk
72709698;64123152;0,702604132;0,748356316;Bidang Lainnya;Bidang Usaha;16884714,36;-9416446,923;90104878;70976523;137209476;140835351;26584655;34942817;buruk
99564584;51802032;0,129039895;0,301960148;Bidang Usaha;Bidang Usaha;38231943,12;23322474,57;62050867;70576549;158380241;141073544;12604925;18476157;buruk
68620127;53710493;0,433134757;0,971159938;Bidang Usaha;Bidang Usaha;25167583,14;20459090,77;83890307;73674239;150141578;147695699;14530754;20180201;buruk
71882665;56242760;0,61512989;0,50460018;Bidang usaha;Bidang Lainnya;9394021,137;-15096014,62;35001521;63250442;133143469;128369258;14362994;19883464;buruk
75316127;55727026;0,131983009;0,432624907;Bidang Usaha;Bidang Usaha;34220923,45;22364047,38;27707840;62140006;156622896;126241975;14863403;20021408;buruk
67189800;57264637;0,351910286;0,565965782;Bidang Usaha;Bidang Usaha;46533551,52;-6546732,997;76426076;73132777;127868122;148825953;14038170;23850159;buruk
73279834;70167805;0,717400227;0,556391019;Bidang usaha;Bidang usaha;1302190,61;14622409,19;90238671;71304377;136225315;146271671;19590905;27549745;buruk
97857849;91210154;0,188406429;0,622393897;Bidang Usaha;Bidang Usaha;25566385,74;14545711,61;28328813;60372320;122745911;125278678;7676718;16412391;buruk
79442362;57783315;0,814637756;0,642571025;Bidang Usaha;Bidang Usaha;29881731,03;-3789395,876;38572122;73105407;129762692;154523574;4286183;10275245;buruk
98170662;77118345;0,474840657;0,395584682;Bidang Usaha;Bidang Usaha;19743165,02;16933016,02;74287849;69590801;128027995;148458456;13500265;20637426;buruk
80609926;62936883;0,371500467;0,345736055;Bidang usaha;Bidang usaha;37222678,73;12409918,24;67081645;70513987;131493647;151939301;30485606;39734958;buruk
93618071;71379659;0,596397579;0,765449877;Bidang Lainnya;Bidang Lainnya;31656591,68;35955677,88;58585144;56455770;141525083;122791981;17414251;25093417;buruk
92932000;81219982;0,008238346;0,402645989;Bidang Usaha;Bidang Usaha;59213476,69;4468269,312;88229892;20879794;136276306;148737964;20791389;29244657;buruk
72671740;53707944;0,883261794;0,763601434;Bidang usaha;Bidang Lainnya;10473366,99;19209809,89;97786257;29122215;134257759;142349808;4350175;12389046;buruk
81217804;55467899;0,02396354;0,892474115;Bidang usaha;Bidang usaha;38083754,46;429031,303;92422357;31660601;127331108;137918634;14891913;20606842;buruk
82921111;51969803;0,385915275;0,393769589;Bidang Usaha;Bidang Usaha;50029459,13;26444698,8;61638536;23693789;138546023;126470791;21049584;30240547;buruk
78985836;69133938;0,343190582;0,411479797;Bidang Usaha;Bidang Usaha;39769120,05;5909751,801;88083650;34029940;148949828;125058003;6539315;16310179;buruk
72809370;57733741;0,774627484;0,67011786;Bidang Usaha;Bidang Usaha;43278272,41;15182940,68;61042897;24212404;144157331;120761435;29222423;38194162;buruk
92579245;83298187;0,002132272;0,627366225;Bidang usaha;Bidang usaha;48075014,47;1564674,777;95228635;41117404;147662176;132232196;6733783;16128790;buruk
78593786;69989873;0,427399846;0,354531502;Bidang Usaha;Bidang Usaha;53534612,03;22259041,34;79401165;34498372;155512968;135583303;32056868;39251854;buruk
59666366;53141266;0,489574557;0,833765277;Bidang usaha;Bidang usaha;4477413,957;-3066222,811;97914113;42554297;127131789;153622782;7181382;16600687;buruk
93711939;50824484;0,027792952;0,70745237;Bidang Usaha;Bidang Usaha;47549525,93;21229359,09;53506024;24264449;138066249;136733234;14710189;21101692;buruk
85808877;62248320;0,224666876;0,660369549;Bidang Usaha;Bidang Usaha;44210312,49;-4441167,477;89765186;42389271;147476446;120081859;19239232;25484386;buruk
97784142;73335290;0,089240033;0,394955321;Bidang usaha;Bidang usaha;54975583,56;49678802,56;45976879;22550422;132003658;156976912;31485009;38971544;buruk
85568020;78219299;0,804029636;0,701854649;Bidang usaha;Bidang usaha;20839882,34;32017069,78;89793629;44438634;151468900;148446185;7870265;17236927;buruk
90427299;76934442;0,765025862;0,923464882;Bidang Usaha;Bidang Usaha;8325227,821;40524389,82;83056409;46087521;125466932;148165199;5955840;11832150;buruk
74585101;53196086;0,327438904;0,550962746;Bidang usaha;Bidang usaha;8479247,604;9270924,29;62656926;36180918;152902509;157031322;5480839;15393393;buruk
